Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.222 0.472 -9.933 |0.549 -0.183 1.526 |55042
-0.237 0.472 -9.945 |0.549 -0.122 1.587 |17959
-0.241 0.486 -9.902 |0.427 -0.122 1.465 |16792
-0.232 0.486 -9.943 |0.366 -0.122 1.343 |16625
-0.253 0.448 -9.985 |0.305 -0.183 1.404 |16375
-0.263 0.428 -9.888 |0.244 -0.183 1.526 |15959
-0.225 0.455 -9.902 |0.122 -0.122 1.465 |18417
-0.198 0.469 -9.950 |0.122 0.000 1.404 |17000
-0.218 0.443 -9.962 |0.244 -0.061 1.404 |56667
-0.244 0.455 -9.957 |0.305 -0.122 1.465 |16459
-0.218 0.472 -9.890 |0.244 -0.244 1.526 |16166
-0.220 0.462 -9.919 |0.305 -0.305 1.526 |16375
-0.239 0.431 -9.940 |0.305 -0.244 1.465 |16167
-0.237 0.431 -9.881 |0.244 -0.122 1.343 |16416
-0.246 0.450 -9.917 |0.122 0.000 1.404 |23208
-0.246 0.445 -9.974 |0.122 0.000 1.404 |18167
-0.225 0.457 -9.921 |0.183 0.000 1.404 |16708
-0.196 0.452 -9.940 |0.183 0.000 1.343 |16667
-0.218 0.445 -9.924 |0.183 0.000 1.404 |15791
-0.229 0.450 -9.890 |0.122 -0.061 1.404 |19250
-0.186 0.443 -9.919 |0.122 -0.183 1.282 |16500
-0.175 0.464 -9.957 |0.000 -0.122 1.221 |17750
-0.208 0.486 -10.021 |0.000 0.000 1.282 |22958
-0.208 0.469 -10.002 |0.000 0.122 1.404 |18500
-0.189 0.443 -9.955 |0.000 0.061 1.465 |17292
-0.222 0.462 -9.912 |0.000 0.061 1.465 |16750
-0.222 0.462 -9.912 |-0.061 0.000 1.343 |16375
-0.241 0.491 -9.900 |-0.122 -0.122 1.282 |16875
-0.253 0.474 -9.926 |-0.122 -0.183 1.282 |16375
-0.241 0.440 -9.945 |-0.061 -0.183 1.404 |196875
-0.225 0.452 -9.893 |-0.061 -0.183 1.404 |16458
-0.244 0.448 -9.900 |-0.122 -0.183 1.465 |16833
-0.244 0.448 -9.900 |-0.183 -0.183 1.465 |16083
-0.251 0.448 -9.907 |-0.183 -0.061 1.465 |16584
-0.227 0.440 -9.943 |-0.244 0.061 1.404 |16792
-0.227 0.476 -10.012 |-0.244 -0.061 1.404 |23042
-0.234 0.474 -9.997 |-0.183 -0.244 1.343 |16083
-0.220 0.457 -9.919 |-0.183 -0.244 1.343 |16417
-0.210 0.452 -9.912 |-0.122 -0.305 1.221 |16250
-0.227 0.452 -9.933 |-0.183 -0.305 1.221 |16042
-0.241 0.452 -9.924 |-0.244 -0.183 1.282 |54625
-0.237 0.452 -9.883 |-0.305 -0.244 1.465 |16000
-0.203 0.431 -9.890 |-0.122 -0.183 1.465 |17917
-0.184 0.428 -9.940 |-0.122 -0.061 1.526 |17333
-0.194 0.467 -9.914 |-0.122 -0.061 1.526 |16667
-0.206 0.467 -9.917 |-0.305 0.000 1.465 |21750
-0.227 0.460 -9.952 |-0.366 -0.061 1.160 |21833
-0.225 0.467 -9.928 |-0.427 -0.061 1.160 |17166
-0.194 0.455 -9.888 |-0.427 -0.122 1.221 |16792
-0.203 0.436 -9.862 |-0.305 -0.183 1.282 |194542
-0.222 0.440 -9.957 |-0.366 -0.183 1.343 |16541
-0.203 0.433 -9.974 |-0.488 -0.183 1.343 |16292
-0.203 0.433 -9.974 |-0.610 -0.122 1.343 |17500
-0.203 0.457 -9.947 |-0.671 -0.183 1.343 |53791
-0.196 0.455 -9.912 |-0.671 -0.305 1.282 |16125
-0.196 0.445 -9.871 |-0.610 -0.244 1.282 |16042
-0.196 0.445 -9.871 |-0.610 -0.183 1.404 |16000
-0.165 0.443 -9.926 |-0.610 -0.183 1.343 |54625
-0.203 0.472 -9.926 |-0.732 -0.183 1.160 |17541
-0.215 0.479 -9.945 |-0.671 -0.061 1.160 |57292
-0.208 0.464 -9.993 |-0.671 0.000 1.160 |229500
-0.198 0.491 -9.997 |-0.671 -0.061 1.160 |16958
-0.189 0.462 -9.971 |-0.671 -0.122 1.282 |16875
-0.198 0.457 -9.969 |-0.732 -0.183 1.343 |16250
-0.196 0.460 -9.947 |-0.854 -0.183 1.404 |16375
-0.191 0.457 -9.890 |-0.854 -0.244 1.404 |16333
-0.201 0.436 -9.841 |-0.854 -0.366 1.343 |16375
-0.201 0.417 -9.883 |-0.854 -0.427 1.343 |16334
-0.201 0.440 -9.917 |-0.732 -0.305 1.526 |54625
-0.210 0.452 -9.879 |-0.793 -0.122 1.343 |23500
-0.218 0.421 -9.879 |-0.793 -0.244 1.221 |17709
-0.189 0.431 -9.940 |-0.793 -0.183 1.282 |16792
-0.196 0.414 -9.950 |-0.916 -0.122 1.343 |17167
-0.198 0.395 -9.905 |-0.916 -0.122 1.343 |16666
-0.213 0.433 -9.881 |-1.282 -0.183 1.099 |53625
-0.186 0.452 -9.895 |-1.160 -0.122 1.160 |19875
-0.232 0.438 -9.895 |-1.221 -0.122 0.977 |17334
-0.246 0.457 -9.871 |-1.160 -0.183 0.977 |16416
-0.249 0.469 -9.907 |-1.160 -0.183 0.977 |16583
-0.241 0.479 -9.952 |-1.160 -0.305 1.038 |16542
-0.213 0.517 -9.912 |-1.160 -0.305 1.160 |16125
-0.203 0.531 -9.919 |-1.282 -0.366 1.282 |16042
-0.227 0.488 -9.997 |-1.343 -0.366 1.404 |54708
-0.229 0.457 -9.969 |-1.343 -0.122 1.343 |17667
-0.203 0.436 -9.969 |-1.282 -0.183 1.343 |16000
-0.194 0.428 -9.955 |-1.282 -0.183 1.343 |16208
-0.213 0.426 -9.955 |-1.221 -0.366 1.465 |16125
-0.218 0.431 -9.976 |-1.221 -0.366 1.526 |16083
-0.225 0.472 -9.978 |-1.343 -0.183 1.282 |21375
-0.227 0.496 -10.009 |-1.465 -0.122 1.282 |25125
-0.215 0.481 -9.969 |-1.465 -0.122 1.282 |16750
-0.227 0.479 -9.907 |-1.587 -0.122 1.221 |252541
-0.234 0.484 -9.907 |-1.343 -0.183 1.221 |22333
-0.215 0.474 -9.905 |-1.282 -0.122 1.282 |55417
-0.210 0.426 -9.966 |-1.221 -0.122 1.343 |16334
-0.218 0.426 -9.950 |-1.282 -0.183 1.404 |16583
-0.218 0.426 -9.950 |-1.343 -0.183 1.404 |16042
-0.244 0.443 -9.964 |-1.404 -0.061 1.282 |16708
-0.232 0.438 -9.959 |-1.526 -0.061 1.221 |16042
-0.203 0.469 -9.933 |-1.526 -0.061 1.221 |16292
-0.208 0.484 -9.905 |-1.526 -0.061 1.160 |16875
-0.218 0.496 -9.874 |-1.526 -0.061 1.160 |16417
-0.215 0.491 -9.924 |-1.587 -0.122 1.099 |55458
-0.189 0.464 -10.026 |-1.587 -0.061 1.038 |24250
-0.182 0.460 -9.993 |-1.526 -0.061 1.221 |16875
-0.210 0.464 -9.900 |-1.526 -0.061 1.221 |16209
-0.208 0.491 -9.907 |-1.465 -0.122 1.465 |16333
-0.184 0.493 -9.969 |-1.465 -0.244 1.465 |15958
-0.218 0.491 -9.945 |-1.465 -0.183 1.343 |16625
-0.225 0.503 -9.909 |-1.526 -0.061 1.221 |16417
-0.203 0.484 -9.938 |-1.648 0.000 1.160 |16000
-0.218 0.462 -9.976 |-1.709 -0.061 1.160 |16584
-0.229 0.455 -9.985 |-1.648 -0.122 1.282 |16375
-0.218 0.455 -9.955 |-1.587 -0.122 1.343 |49333
-0.210 0.460 -9.943 |-1.648 0.000 1.404 |18917
-0.215 0.496 -9.955 |-1.587 0.000 1.282 |16667
-0.215 0.496 -9.955 |-1.526 -0.061 1.160 |17334
-0.215 0.500 -9.938 |-1.465 0.000 1.160 |16750
-0.201 0.496 -9.978 |-1.465 0.000 1.282 |16334
-0.189 0.493 -10.009 |-1.465 0.000 1.221 |23416
-0.165 0.476 -9.955 |-1.465 0.000 1.221 |16125
-0.167 0.455 -9.931 |-1.526 -0.061 1.221 |16000
-0.196 0.462 -9.952 |-1.587 -0.183 1.343 |16291
-0.222 0.484 -9.952 |-1.587 -0.244 1.221 |18125
-0.222 0.498 -9.919 |-1.526 -0.244 1.099 |16792
-0.206 0.479 -9.969 |-1.465 -0.244 1.160 |16417
-0.186 0.515 -10.050 |-1.587 -0.183 1.282 |19500
-0.179 0.534 -9.997 |-1.587 -0.122 1.160 |16708
-0.182 0.507 -9.966 |-1.465 -0.061 1.038 |16167
-0.182 0.503 -9.938 |-1.465 -0.061 1.038 |16250
-0.182 0.503 -9.938 |-1.587 -0.183 1.099 |15750
-0.198 0.496 -9.955 |-1.648 -0.305 1.099 |15833
-0.194 0.517 -10.004 |-1.587 -0.305 0.977 |18250
-0.189 0.522 -9.955 |-1.526 -0.122 0.916 |16417
-0.203 0.493 -9.888 |-1.404 -0.061 0.916 |56542
-0.198 0.498 -9.919 |-1.282 -0.061 1.038 |16709
-0.201 0.507 -9.964 |-1.221 -0.122 1.099 |16584
-0.222 0.510 -9.952 |-1.404 -0.183 1.099 |16375
-0.215 0.493 -9.914 |-1.404 -0.244 1.099 |15916
-0.186 0.507 -9.874 |-1.343 -0.244 1.099 |16167
-0.222 0.505 -9.909 |-1.404 -0.305 1.160 |16166
-0.246 0.486 -9.933 |-1.526 -0.366 1.099 |15833
-0.246 0.486 -9.933 |-1.526 -0.244 1.038 |15959
-0.256 0.498 -9.909 |-1.343 -0.061 0.916 |50625
-0.232 0.507 -9.876 |-1.404 -0.244 0.916 |18834
-0.225 0.510 -9.905 |-1.526 -0.305 1.099 |16541
-0.206 0.531 -9.898 |-1.526 -0.366 1.038 |53667
-0.225 0.498 -9.917 |-1.465 -0.488 1.099 |16041
-0.225 0.498 -9.917 |-1.343 -0.427 1.099 |16042
-0.246 0.469 -9.914 |-1.282 -0.244 1.099 |15708
-0.249 0.493 -9.900 |-1.343 -0.244 1.282 |16000
-0.253 0.469 -9.950 |-1.343 -0.244 1.221 |16375
-0.234 0.455 -9.947 |-1.343 -0.244 1.221 |15917
-0.218 0.488 -9.919 |-1.221 -0.305 0.977 |54875
-0.210 0.507 -9.898 |-1.099 -0.305 0.977 |16250
-0.215 0.503 -9.888 |-1.099 -0.244 1.038 |16125
-0.215 0.505 -9.871 |-1.221 -0.183 1.221 |15875
-0.227 0.510 -9.876 |-1.282 -0.183 1.221 |16416
-0.215 0.496 -9.936 |-1.282 -0.183 1.038 |16208
-0.186 0.479 -9.883 |-1.221 -0.305 0.916 |16333
-0.186 0.479 -9.883 |-1.160 -0.427 0.977 |16333
-0.186 0.481 -9.819 |-1.099 -0.488 1.038 |16083
-0.218 0.469 -9.855 |-1.160 -0.366 1.160 |54208
-0.225 0.472 -9.955 |-1.160 -0.122 1.160 |17625
-0.241 0.500 -9.928 |-1.160 -0.183 1.038 |15917
-0.239 0.555 -9.917 |-1.221 -0.244 0.977 |16125
-0.239 0.555 -9.917 |-1.221 -0.366 0.854 |16208
-0.234 0.515 -9.900 |-1.099 -0.427 0.793 |23791
-0.261 0.512 -9.964 |-1.038 -0.427 0.732 |18333
-0.244 0.510 -9.983 |-1.099 -0.366 0.732 |16958
-0.237 0.517 -9.966 |-1.160 -0.244 0.854 |18000
-0.225 0.527 -9.928 |-1.099 -0.183 0.977 |16583
-0.246 0.505 -9.869 |-1.038 -0.122 1.099 |17375
-0.270 0.469 -9.874 |-0.977 -0.122 1.038 |16666
-0.275 0.500 -9.855 |-0.916 -0.061 1.038 |17584
-0.261 0.519 -9.814 |-0.977 -0.122 1.038 |16500
-0.232 0.500 -9.895 |-0.977 -0.244 1.038 |16084
-0.232 0.500 -9.895 |-1.038 -0.183 0.977 |231875
-0.229 0.510 -9.952 |-0.977 -0.183 0.977 |19125
-0.241 0.467 -9.933 |-1.038 -0.183 1.038 |16916
-0.241 0.467 -9.933 |-1.099 -0.183 1.160 |15959
-0.239 0.460 -9.926 |-0.977 -0.122 1.343 |16750
-0.227 0.469 -9.912 |-0.793 -0.122 1.343 |55333
-0.227 0.488 -10.000 |-0.732 -0.061 1.282 |18208
-0.220 0.519 -9.993 |-0.793 0.061 1.099 |16417
-0.229 0.541 -9.938 |-0.671 0.061 0.977 |16500
-0.229 0.541 -9.938 |-0.671 -0.061 1.038 |16375
-0.246 0.541 -9.940 |-0.793 -0.122 1.099 |16542
-0.249 0.531 -9.995 |-0.854 -0.183 1.038 |16500
-0.232 0.522 -9.990 |-0.854 -0.183 0.916 |16583
-0.239 0.496 -9.981 |-0.610 -0.061 1.038 |16833
-0.258 0.469 -9.966 |-0.549 0.000 1.099 |16875
-0.237 0.524 -9.928 |-0.488 0.000 1.160 |23167
-0.232 0.524 -9.917 |-0.549 -0.122 1.099 |55375
-0.225 0.524 -9.945 |-0.793 -0.183 0.916 |16083
-0.237 0.512 -9.964 |-0.854 -0.183 0.916 |16000
-0.232 0.512 -9.966 |-0.671 -0.122 0.977 |16291
-0.225 0.529 -9.914 |-0.610 0.000 1.038 |16334
-0.232 0.539 -9.931 |-0.488 0.000 1.038 |16000
-0.222 0.519 -9.990 |-0.366 0.000 1.038 |16500
-0.208 0.510 -9.976 |-0.427 0.000 1.160 |16542
-0.229 0.524 -9.919 |-0.427 0.061 1.221 |17209
-0.229 0.524 -9.919 |-0.427 -0.061 1.038 |56333
-0.210 0.534 -9.912 |-0.427 -0.122 0.854 |16708
-0.189 0.519 -9.936 |-0.427 -0.122 0.732 |16833
-0.198 0.529 -9.926 |-0.427 -0.183 0.671 |16166
-0.220 0.534 -9.952 |-0.427 -0.183 0.793 |17333
-0.206 0.510 -9.917 |-0.488 -0.061 0.916 |16833
-0.215 0.519 -9.895 |-0.427 0.000 0.977 |16334
-0.249 0.541 -9.957 |-0.305 0.061 0.977 |16458
-0.249 0.541 -9.957 |-0.305 0.000 0.977 |16250
-0.241 0.534 -9.914 |-0.305 -0.183 1.038 |16250
-0.222 0.491 -9.924 |-0.244 -0.183 1.038 |16125
-0.241 0.486 -9.993 |-0.244 -0.122 1.099 |56333
-0.210 0.524 -9.924 |-0.183 -0.061 1.038 |17333
-0.220 0.515 -9.969 |-0.061 0.000 0.916 |17000
-0.232 0.543 -9.917 |0.000 0.061 0.916 |16625
-0.227 0.522 -9.945 |0.061 0.061 0.916 |16625
-0.198 0.496 -9.976 |0.061 0.000 0.916 |16500
-0.189 0.503 -9.981 |0.000 -0.061 0.977 |16583
-0.220 0.472 -9.974 |-0.122 -0.061 0.977 |16667
-0.220 0.472 -9.974 |-0.122 0.061 0.916 |16625
-0.237 0.474 -9.950 |-0.061 0.000 0.732 |56208
-0.208 0.543 -9.943 |0.061 0.000 0.732 |16708
-0.220 0.548 -9.945 |0.061 -0.061 0.916 |16583
-0.237 0.515 -9.855 |0.061 -0.183 1.160 |16625
-0.237 0.515 -9.855 |0.122 -0.244 1.160 |50792
-0.232 0.491 -9.869 |0.183 -0.122 0.916 |16500
-0.218 0.488 -9.893 |0.305 -0.122 0.916 |16500
-0.222 0.505 -9.912 |0.366 -0.122 0.977 |16500
-0.229 0.536 -9.959 |0.366 -0.122 0.916 |16417
-0.232 0.517 -9.933 |0.366 -0.122 0.916 |16583
-0.225 0.472 -9.879 |0.305 -0.183 0.977 |16459
-0.196 0.484 -9.917 |0.183 -0.183 0.793 |55292
-0.194 0.522 -9.867 |0.244 -0.122 0.793 |17458
-0.194 0.531 -9.848 |0.366 -0.183 1.038 |16208
-0.218 0.536 -9.919 |0.366 -0.244 1.160 |16459
-0.237 0.529 -9.940 |0.244 -0.183 1.099 |16375
-0.237 0.529 -9.940 |0.122 -0.061 0.977 |17166
-0.232 0.531 -9.900 |0.183 -0.122 0.854 |17250
-0.249 0.524 -9.966 |0.305 -0.122 0.916 |16250
-0.249 0.524 -9.966 |0.366 -0.061 0.854 |16958
-0.244 0.481 -9.983 |0.488 -0.122 0.854 |55834
-0.251 0.515 -9.964 |0.488 -0.183 1.038 |16209
-0.249 0.496 -9.988 |0.488 -0.183 0.977 |16333
-0.249 0.496 -9.988 |0.427 -0.122 0.916 |16500
-0.258 0.493 -9.952 |0.366 -0.122 0.732 |55459
-0.251 0.505 -9.909 |0.427 -0.061 0.793 |22833
-0.241 0.510 -9.888 |0.549 0.000 0.977 |17333
-0.241 0.515 -9.931 |0.671 0.000 0.977 |55000
-0.244 0.515 -9.969 |0.427 -0.061 0.854 |18375
-0.239 0.531 -9.924 |0.427 0.000 0.977 |16167
-0.246 0.539 -9.895 |0.427 0.000 0.977 |16083
-0.253 0.507 -9.895 |0.549 0.061 1.099 |16334
-0.222 0.491 -9.871 |0.732 -0.061 0.977 |16542
-0.172 0.505 -9.936 |0.793 -0.183 0.916 |16583
-0.203 0.519 -9.971 |0.793 -0.244 0.977 |16375
-0.246 0.524 -9.962 |0.671 -0.244 1.038 |16375
-0.241 0.503 -10.007 |0.671 -0.183 1.099 |61083
-0.249 0.517 -9.943 |0.854 -0.244 0.977 |16500
-0.239 0.543 -9.864 |0.854 -0.244 0.977 |16083
-0.234 0.531 -9.928 |0.854 -0.122 0.793 |54625
-0.241 0.529 -9.990 |0.671 -0.183 0.854 |15958
-0.241 0.534 -9.921 |0.610 -0.122 0.854 |225125
-0.237 0.551 -9.876 |0.671 -0.122 0.793 |18334
-0.253 0.524 -9.912 |0.732 -0.122 0.854 |17125
-0.284 0.484 -9.950 |0.793 -0.061 0.977 |17708
-0.253 0.507 -9.974 |0.916 -0.122 1.038 |18000
-0.222 0.539 -9.997 |0.977 -0.122 0.916 |16667
-0.218 0.484 -9.867 |0.977 -0.122 0.793 |25833
-0.239 0.484 -9.919 |0.916 0.000 0.732 |24709
-0.251 0.507 -9.959 |0.854 0.061 0.916 |56667
-0.258 0.467 -9.950 |0.916 -0.061 1.038 |16500
-0.265 0.450 -9.943 |0.916 -0.122 1.038 |16625
-0.249 0.493 -9.947 |0.854 -0.122 0.977 |16417
-0.225 0.517 -9.983 |0.854 -0.122 0.977 |16459
-0.225 0.529 -9.974 |0.916 -0.061 1.038 |16459
-0.215 0.512 -9.962 |0.916 0.000 0.916 |16041
-0.198 0.534 -9.962 |0.854 -0.061 0.854 |16375
-0.186 0.570 -9.895 |0.793 -0.122 0.916 |16417
-0.191 0.543 -9.926 |0.854 -0.061 0.916 |16083
-0.244 0.498 -9.971 |0.916 -0.061 0.916 |56250
-0.265 0.443 -9.950 |1.038 -0.061 1.038 |16333
-0.239 0.469 -9.912 |1.038 0.000 1.038 |15959
-0.246 0.493 -9.917 |1.038 0.000 1.038 |16291
-0.251 0.460 -9.955 |1.099 0.061 1.038 |17083
-0.208 0.476 -9.895 |1.038 0.000 1.038 |16750
-0.191 0.519 -9.912 |1.038 0.000 0.977 |16583
-0.203 0.534 -9.971 |0.977 -0.061 1.038 |16709
-0.203 0.534 -9.926 |0.977 -0.061 0.916 |16667
-0.227 0.527 -9.893 |1.038 0.122 0.793 |16666
-0.225 0.512 -9.957 |1.160 0.183 0.854 |54083
-0.213 0.503 -9.981 |1.221 0.061 0.977 |18209
-0.218 0.512 -9.950 |1.160 -0.061 0.977 |16916
-0.218 0.493 -9.914 |1.160 0.000 0.916 |16125
-0.213 0.503 -9.871 |1.160 0.000 1.038 |23584
-0.215 0.519 -9.907 |1.221 -0.244 1.160 |17875
-0.215 0.491 -9.921 |1.282 -0.427 0.977 |17375
-0.203 0.488 -9.943 |1.282 -0.366 0.854 |17292
-0.229 0.507 -9.981 |1.282 -0.244 0.793 |54416
-0.253 0.527 -9.983 |1.221 -0.244 1.038 |54250
-0.218 0.488 -9.938 |1.221 -0.244 1.038 |16375
-0.198 0.493 -9.950 |1.221 -0.183 1.038 |16459
-0.198 0.462 -9.952 |1.160 -0.122 0.977 |18000
-0.198 0.462 -9.952 |1.160 -0.122 0.977 |16458
-0.246 0.496 -9.952 |1.282 -0.183 0.977 |16167
-0.256 0.503 -9.926 |1.282 -0.244 1.038 |16000
-0.232 0.510 -9.886 |1.282 -0.183 0.977 |15959
-0.208 0.507 -9.919 |1.221 0.000 0.916 |15958
-0.191 0.481 -9.933 |1.282 0.061 1.038 |17042
-0.201 0.476 -9.931 |1.404 0.061 0.977 |16250
-0.222 0.481 -9.902 |1.404 0.061 0.977 |17000
-0.222 0.498 -9.881 |1.465 0.061 0.854 |16459
-0.239 0.500 -9.890 |1.282 0.061 0.977 |16625
-0.232 0.476 -9.914 |1.282 0.000 1.099 |15584
-0.218 0.488 -10.007 |1.221 -0.122 1.099 |23375
-0.234 0.479 -10.002 |1.160 -0.061 1.038 |18291
-0.239 0.464 -9.936 |1.221 -0.061 1.099 |16459
-0.225 0.481 -9.914 |1.221 0.000 1.099 |15625
-0.215 0.498 -9.926 |1.221 0.000 1.038 |21375
-0.229 0.500 -9.919 |1.343 -0.183 1.038 |53791
-0.232 0.491 -9.879 |1.404 -0.122 1.160 |17708
-0.239 0.479 -9.876 |1.282 -0.061 1.099 |16416
-0.225 0.486 -9.912 |1.099 -0.061 0.916 |16375
-0.229 0.488 -9.950 |1.038 0.000 0.977 |53583
-0.246 0.479 -9.940 |1.099 -0.061 1.099 |18125
-0.237 0.507 -9.969 |1.221 -0.122 1.099 |16458
-0.196 0.517 -9.988 |1.282 -0.305 1.038 |16375
-0.186 0.493 -9.971 |1.343 -0.366 1.038 |16125
-0.222 0.491 -9.974 |1.343 -0.366 1.038 |16042
-0.232 0.457 -9.993 |1.343 -0.366 1.038 |16083
-0.220 0.464 -9.957 |1.282 -0.183 0.977 |17125
-0.227 0.491 -9.933 |1.282 -0.183 0.977 |15875
-0.246 0.510 -9.964 |1.404 -0.183 1.038 |16208
-0.249 0.512 -9.952 |1.465 -0.183 1.038 |15875
-0.234 0.457 -9.879 |1.404 -0.183 0.977 |16000
-0.232 0.448 -9.862 |1.404 -0.122 1.038 |16083
-0.244 0.469 -9.964 |1.282 -0.061 0.977 |16875
-0.249 0.484 -9.976 |1.221 0.061 1.038 |16334
-0.244 0.491 -9.940 |1.221 0.061 1.099 |16541
-0.210 0.472 -9.912 |1.282 -0.061 1.038 |57166
-0.227 0.452 -9.876 |1.404 -0.122 0.977 |16541
-0.227 0.474 -9.860 |1.404 -0.122 0.977 |16750
-0.208 0.457 -9.890 |1.526 0.000 0.977 |16125
-0.222 0.450 -9.952 |1.465 0.061 1.038 |56667
-0.225 0.460 -9.971 |1.160 0.061 1.099 |16625
-0.218 0.445 -9.947 |1.099 -0.061 1.160 |16417
-0.222 0.467 -9.933 |0.977 -0.061 1.160 |57000
-0.256 0.472 -10.009 |1.099 -0.122 1.099 |23709
-0.265 0.452 -9.964 |1.282 -0.122 0.916 |22750
-0.253 0.457 -9.900 |1.160 -0.061 0.793 |18958
-0.251 0.455 -9.917 |1.038 0.122 0.854 |232209
-0.256 0.448 -9.907 |1.160 0.061 1.038 |21917
-0.241 0.452 -9.895 |1.221 0.000 1.160 |16167
-0.225 0.479 -9.907 |1.221 0.000 1.160 |16250
-0.198 0.443 -9.921 |1.160 0.061 1.221 |17000
-0.189 0.421 -9.886 |1.038 0.183 1.160 |17584
-0.186 0.452 -9.881 |1.099 0.183 1.099 |15834
-0.210 0.462 -9.924 |1.099 0.122 0.977 |16833
-0.237 0.484 -9.947 |1.038 0.000 0.916 |16250
-0.249 0.479 -9.957 |0.916 -0.061 0.854 |55958
-0.241 0.460 -9.867 |0.977 0.061 0.793 |16750
-0.232 0.440 -9.864 |0.977 0.122 0.793 |16500
-0.237 0.424 -9.933 |0.916 0.061 0.854 |16500
-0.232 0.436 -9.928 |0.854 -0.061 0.916 |16959
-0.215 0.460 -9.919 |0.854 -0.061 0.977 |17083
-0.208 0.479 -9.933 |0.854 0.000 1.038 |16333
-0.213 0.474 -9.995 |0.854 0.061 1.038 |16333
-0.222 0.452 -9.976 |0.916 -0.061 1.099 |16375
-0.232 0.445 -9.909 |0.916 -0.183 0.977 |16042
-0.232 0.445 -9.909 |0.977 -0.122 0.732 |16750
-0.198 0.436 -9.912 |0.916 -0.061 0.610 |57250
-0.172 0.464 -9.907 |0.854 -0.061 0.793 |16375
-0.206 0.474 -9.895 |0.916 -0.061 0.977 |21875
-0.218 0.445 -9.928 |0.793 0.061 0.916 |18917
-0.189 0.412 -9.936 |0.793 0.122 0.793 |17000
-0.172 0.438 -9.924 |0.732 0.000 0.854 |16250
-0.201 0.464 -9.933 |0.732 0.000 0.854 |16083
-0.225 0.469 -9.950 |0.549 -0.122 0.916 |16625
-0.241 0.469 -9.926 |0.610 -0.122 0.854 |55041
-0.246 0.428 -9.888 |0.732 0.061 0.671 |16750
-0.210 0.417 -9.902 |0.732 0.000 0.610 |54542
-0.237 0.452 -9.940 |0.732 -0.122 0.671 |17958
-0.227 0.457 -9.976 |0.671 -0.122 0.732 |16584
-0.222 0.452 -9.919 |0.671 -0.183 0.854 |16375
-0.225 0.464 -9.857 |0.549 -0.305 0.854 |16041
-0.208 0.481 -9.914 |0.488 -0.366 0.916 |16166
-0.210 0.488 -9.971 |0.488 -0.183 0.916 |16000
-0.253 0.462 -9.955 |0.427 -0.122 0.916 |16917
-0.256 0.464 -9.950 |0.427 -0.183 0.793 |16167
-0.256 0.464 -9.950 |0.427 -0.122 0.732 |55875
-0.206 0.448 -9.881 |0.549 -0.244 0.793 |16208
-0.201 0.448 -9.947 |0.549 -0.244 0.732 |16875
-0.196 0.455 -9.964 |0.488 -0.183 0.854 |16125
-0.213 0.464 -9.976 |0.305 0.000 0.793 |16208
-0.215 0.479 -9.947 |0.305 0.000 0.793 |16209
-0.237 0.479 -9.921 |0.305 0.061 0.732 |17041
-0.241 0.462 -9.924 |0.122 -0.122 0.977 |22333
-0.241 0.462 -9.945 |0.000 -0.061 0.916 |56208
-0.184 0.414 -9.862 |0.061 0.000 0.793 |16375
-0.213 0.405 -9.850 |0.183 -0.061 0.793 |16292
-0.256 0.431 -9.881 |0.244 -0.183 0.732 |15917
-0.256 0.431 -9.881 |0.244 -0.244 0.854 |15916
-0.263 0.452 -9.924 |0.244 -0.244 0.916 |16125
-0.234 0.436 -9.931 |0.244 -0.183 0.793 |16417
-0.213 0.414 -9.924 |0.244 -0.061 0.732 |16833
-0.218 0.433 -9.917 |0.122 0.000 0.793 |16584
-0.232 0.460 -9.947 |0.000 -0.061 0.916 |16750
-0.253 0.472 -9.931 |-0.061 -0.183 0.854 |16333
-0.246 0.455 -9.950 |-0.122 -0.183 0.793 |55375
-0.241 0.438 -9.988 |-0.061 -0.122 0.854 |16958
-0.239 0.440 -9.940 |0.000 -0.122 0.916 |16292
-0.237 0.436 -9.969 |0.061 -0.183 0.916 |16625
-0.210 0.452 -9.976 |0.061 -0.244 0.854 |16417
-0.203 0.448 -9.874 |0.061 -0.244 0.854 |16458
-0.239 0.452 -9.845 |0.061 -0.244 0.854 |16208
-0.241 0.457 -9.898 |0.061 -0.122 1.038 |16625
-0.210 0.448 -9.943 |-0.061 0.000 0.977 |16375
-0.220 0.448 -9.938 |-0.183 -0.061 0.916 |16500
-0.241 0.455 -9.940 |-0.061 -0.122 0.854 |16542
-0.229 0.443 -9.990 |0.061 -0.122 0.793 |16792
-0.210 0.419 -9.962 |0.000 -0.244 0.732 |16542
-0.222 0.414 -9.933 |-0.183 -0.366 0.916 |139625
-0.210 0.467 -9.869 |-0.244 -0.305 0.916 |16292
-0.210 0.467 -9.869 |-0.305 -0.244 0.732 |15958
-0.234 0.500 -9.852 |-0.366 -0.122 0.732 |17375
-0.246 0.455 -9.883 |-0.427 -0.061 0.793 |16792
-0.244 0.443 -9.898 |-0.366 -0.061 0.793 |16292
-0.229 0.493 -9.928 |-0.366 -0.061 0.793 |16041
-0.198 0.503 -9.938 |-0.305 0.000 0.732 |16000
-0.210 0.445 -9.964 |-0.305 -0.061 0.793 |55667
-0.234 0.419 -9.971 |-0.366 -0.122 0.977 |16875
